time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.fluid_pressure,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,field.airspeed,label
47:34.6,-0.035,-0.265,-0.297,0.99047165,1.16699135,12.83690485,97637.35962,-2637000.0,-181000.0,2684000.0,40.02,16.44000053,-74.21455383,-1.976363778,287.0,0.436867744,41.67712402,-44.73642349,0,0
47:34.7,-0.069,-0.271,-0.3,1.1179581,1.044408225,12.88103478,97634.42993,-2637000.0,-183500.0,2684000.0,40.02,16.44000053,-74.21455383,-1.976363778,287.0,0.436867744,41.67712402,-44.73642349,0,0
47:34.7,-0.103,-0.277,-0.303,1.24544455,0.9218251,12.9251647,97631.50024,-2637000.0,-186000.0,2684000.0,40.02,16.4499998,-74.21455383,-1.541552961,287.5,0.436867744,41.67712402,-44.73642349,0,0
47:34.8,-0.105,-0.274,-0.2975,1.2356379,0.980665,12.81729155,97635.07385,-2637000.0,-178500.0,2684000.0,40.02,16.45999908,-74.21455383,-1.106742144,288.0,0.436867744,41.67712402,-44.73642349,0,0
47:34.8,-0.107,-0.271,-0.292,1.22583125,1.0395049,12.7094184,97638.64746,-2637000.0,-171000.0,2684000.0,40.02,16.46999931,-84.71355438,-2.117273211,288.5,0.436867744,41.67712402,-44.73642349,0,0
47:34.8,-0.109,-0.284,-0.287333333,1.268326733,0.983933883,13.18667537,97635.41463,-2637000.0,-170000.0,2684000.0,40.02,16.47999954,-95.21255493,-3.127804279,289.0,0.436867744,41.67712402,-44.73642349,0,0
47:34.9,-0.111,-0.297,-0.282666667,1.310822217,0.928362867,13.66393233,97632.1818,-2637000.0,-169000.0,2684000.0,40.02,16.49499989,-95.71261597,-2.658245921,289.5,0.436867744,41.67712402,-44.73642349,0,0
47:34.9,-0.113,-0.31,-0.278,1.3533177,0.87279185,14.1411893,97628.94897,-2637000.0,-168000.0,2684000.0,40.02,16.51000023,-96.212677,-2.188687563,290.0,0.436867744,41.67712402,-44.73642349,0,0
47:35.0,-0.107,-0.3055,-0.2685,1.220927925,1.04931155,14.48932538,97634.49402,-2637500.0,-163500.0,2684000.0,40.02,16.51000023,-96.212677,-2.188687563,290.0,0.436867744,41.67712402,-44.73642349,0,0
47:35.0,-0.101,-0.301,-0.259,1.08853815,1.22583125,14.83746145,97640.03906,-2638000.0,-159000.0,2684000.0,40.02,16.51500034,-100.6590882,-2.050417602,290.5,0.7513683,40.86952591,-39.29787445,0,0
47:35.0,-0.0485,-0.298,-0.2635,0.99047165,1.132668075,14.36183893,97632.81555,-2638000.0,-161000.0,2684000.0,40.015,16.52000046,-105.1054993,-1.912147641,291.0,1.065868855,40.0619278,-33.85932541,0,0
47:35.1,0.004,-0.295,-0.268,0.89240515,1.0395049,13.8862164,97625.59204,-2638000.0,-163000.0,2684000.0,40.01,16.52000046,-105.1054993,-1.912147641,291.0,1.065868855,40.0619278,-33.85932541,0,0
47:35.1,-0.009,-0.2895,-0.268,0.9218251,1.064021525,13.71214836,97626.8631,-2638000.0,-161500.0,2684000.0,40.01,16.51000023,-104.1053772,-1.07205689,292.0,1.065868855,40.0619278,-33.85932541,0,0
47:35.2,-0.022,-0.284,-0.268,0.95124505,1.08853815,13.53808033,97628.13416,-2638000.0,-160000.0,2684000.0,40.01,16.49666659,-112.3390198,-1.429630598,292.0,1.065868855,40.0619278,-33.85932541,0,0
47:35.2,-0.035,-0.2785,-0.268,0.980665,1.113054775,13.36401229,97629.40521,-2638000.0,-158500.0,2684000.0,40.01,16.48333295,-120.5726623,-1.787204305,292.0,1.065868855,40.0619278,-33.85932541,0,0
47:35.2,-0.048,-0.273,-0.268,1.01008495,1.1375714,13.18994425,97630.67627,-2638000.0,-157000.0,2684000.0,40.01,16.46999931,-128.8063049,-2.144778013,292.0,1.065868855,40.0619278,-33.85932541,0,0
47:35.3,-0.09,-0.264,-0.2785,0.975761675,1.2160246,13.15071765,97636.03515,-2638000.0,-158500.0,2684000.0,40.01,16.46999931,-128.8063049,-2.144778013,292.0,1.065868855,40.0619278,-33.85932541,0,0
47:35.3,-0.132,-0.255,-0.289,0.9414384,1.2944778,13.11149105,97641.39404,-2638000.0,-160000.0,2684000.0,40.01,16.44000053,-128.8063049,-1.327535629,293.0,1.065868855,40.0619278,-33.85932541,0,0
47:35.4,-0.129333333,-0.252666667,-0.299,0.87279185,1.26505785,13.17686872,97639.35547,-2638000.0,-155000.0,2684000.0,40.00666667,16.44000053,-128.8063049,-1.327535629,293.0,1.065868855,40.0619278,-33.85932541,0,0
47:35.4,-0.126666667,-0.250333333,-0.309,0.8041453,1.2356379,13.24224638,97637.31689,-2638000.0,-150000.0,2684000.0,40.00333333,16.37999916,-141.0543518,-0.596288621,293.0,1.982622504,39.61531067,-25.20723915,0,0
47:35.4,-0.124,-0.248,-0.319,0.73549875,1.20621795,13.30762405,97635.27832,-2638000.0,-145000.0,2684000.0,40.0,16.37999916,-141.0543518,-0.596288621,293.0,1.982622504,39.61531067,-25.20723915,0,0
47:35.5,-0.085,-0.2495,-0.318,0.79433865,1.152281375,13.19484758,97630.13306,-2638000.0,-140000.0,2684000.0,40.005,16.37999916,-141.0543518,-0.596288621,293.0,1.982622504,39.61531067,-25.20723915,0,0
47:35.5,-0.046,-0.251,-0.317,0.85317855,1.0983448,13.0820711,97624.98779,-2638000.0,-135000.0,2684000.0,40.01,16.34999943,-141.0543518,-0.390227325,293.5,1.982622504,39.61531067,-25.20723915,0,0
47:35.6,-0.06,-0.257,-0.3165,0.8629852,1.02969825,12.77806495,97628.39661,-2638000.0,-141000.0,2684000.0,40.005,16.31999969,-141.0543518,-0.184166029,294.0,1.982622504,39.61531067,-25.20723915,0,0
47:35.6,-0.074,-0.263,-0.316,0.87279185,0.9610517,12.4740588,97631.80542,-2638000.0,-147000.0,2684000.0,40.0,16.31999969,-141.0543518,-0.184166029,294.0,1.982622504,39.61531067,-25.20723915,0,0
47:35.6,-0.108333333,-0.260666667,-0.31,0.856447433,0.977396117,12.5917386,97634.05762,-2638000.0,-142333.3333,2684000.0,40.0,16.28499985,-145.2459412,0.126694195,294.0,1.982622504,39.61531067,-25.20723915,0,0
47:35.7,-0.142666667,-0.258333333,-0.304,0.840103017,0.993740533,12.7094184,97636.30981,-2638000.0,-137666.6667,2684000.0,40.0,16.25,-149.4375305,0.437554419,294.0,1.982622504,39.61531067,-25.20723915,0,0
47:35.7,-0.177,-0.256,-0.298,0.8237586,1.01008495,12.8270982,97638.56201,-2638000.0,-133000.0,2684000.0,40.0,16.21000004,-149.4375305,0.458615899,294.5,1.982622504,39.61531067,-25.20723915,0,0
47:35.8,-0.195,-0.258,-0.289,0.828661925,1.054214875,13.32233403,97636.53259,-2643500.0,-127500.0,2410000.0,40.0,16.17000008,-149.4375305,0.479677379,295.0,1.982622504,39.61531067,-25.20723915,0,0
47:35.8,-0.213,-0.26,-0.28,0.83356525,1.0983448,13.81756985,97634.50317,-2649000.0,-122000.0,2136000.0,40.0,16.17000008,-149.4375305,0.479677379,295.0,2.125015736,37.82356262,-15.85376358,0,0
47:35.8,-0.239666667,-0.235666667,-0.279666667,0.771456467,1.042773783,13.47106822,97631.96818,-2652333.333,-120000.0,1953333.333,40.0,16.07999992,-170.7662659,1.010330081,295.0,2.125015736,37.82356262,-15.85376358,0,0
47:35.9,-0.266333333,-0.211333333,-0.279333333,0.709347683,0.987202767,13.12456658,97629.43318,-2655666.667,-118000.0,1770666.667,40.0,16.02999973,-170.7662659,1.241837383,295.0,2.125015736,37.82356262,-15.85376358,0,0
47:35.9,-0.293,-0.187,-0.279,0.6472389,0.93163175,12.77806495,97626.89819,-2659000.0,-116000.0,1588000.0,40.0,15.97999954,-170.7662659,1.473344684,295.0,2.125015736,37.82356262,-15.85376358,0,0
47:36.0,-0.2675,-0.181,-0.2845,0.59820565,0.867888525,12.7290317,97627.66419,-2654000.0,-110000.0,1862000.0,40.0,15.91499949,-174.372963,1.65807277,295.0,2.125015736,37.82356262,-15.85376358,0,0
47:36.0,-0.242,-0.175,-0.29,0.5491724,0.8041453,12.67999845,97628.43018,-2649000.0,-104000.0,2136000.0,40.0,15.88249946,-176.1763115,1.750436813,295.0,2.125015736,37.82356262,-15.85376358,0,0
47:36.0,-0.242,-0.1825,-0.294,0.505042475,0.784532,13.03794118,97627.18201,-2659500.0,-99500.0,1588000.0,39.995,15.84999943,-177.97966,1.842800856,295.0,2.125015736,37.82356262,-15.85376358,0,0
47:36.1,-0.242,-0.19,-0.298,0.46091255,0.7649187,13.3958839,97625.93384,-2670000.0,-95000.0,1040000.0,39.99,15.84999943,-177.97966,1.842800856,295.0,2.125015736,37.82356262,-15.85376358,0,0
47:36.1,-0.272,-0.181333333,-0.283666667,0.4118793,0.73549875,12.93497135,97619.9707,-2673333.333,-91000.0,857333.3333,39.99,15.78499937,-177.97966,2.011865139,295.0,2.125015736,37.82356262,-15.85376358,0,0
47:36.2,-0.302,-0.172666667,-0.269333333,0.36284605,0.7060788,12.4740588,97614.00757,-2676666.667,-87000.0,674666.6667,39.99,15.71999931,-177.97966,2.180929422,295.0,2.125015736,37.82356262,-15.85376358,0,0
47:36.2,-0.332,-0.164,-0.255,0.3138128,0.67665885,12.01314625,97608.04443,-2680000.0,-83000.0,492000.0,39.99,15.71999931,-177.97966,2.180929422,295.0,2.125015736,37.82356262,-15.85376358,0,0
47:36.2,-0.389,-0.161333333,-0.246333333,0.277855083,0.75511205,11.95103747,97612.37182,-2688666.667,-77666.66667,46333.33333,39.99,15.60499954,-178.6206284,2.371125996,295.5,2.161074102,36.04105234,-13.39564502,0,0
47:36.3,-0.446,-0.158666667,-0.237666667,0.241897367,0.83356525,11.88892868,97616.69922,-2697333.333,-72333.33333,-399333.3333,39.99,15.48999977,-179.2615967,2.56132257,296.0,2.197132469,34.25854206,-10.93752646,0,0
47:36.3,-0.503,-0.156,-0.229,0.20593965,0.91201845,11.8268199,97621.02661,-2706000.0,-67000.0,-845000.0,39.99,15.44999981,-179.2615967,2.616268456,296.0,2.233190835,32.47603178,-8.479407907,0,0
47:36.4,-0.566,-0.1325,-0.227,0.191229675,0.8041453,11.37081068,97614.53247,-2704500.0,-59000.0,-760000.0,39.99,15.40999985,-179.2615967,2.671214342,296.0,2.269249201,30.6935215,-6.021289349,0,0
47:36.4,-0.629,-0.109,-0.225,0.1765197,0.69627215,10.91480145,97608.03833,-2703000.0,-51000.0,-675000.0,39.99,15.22999954,-176.1074066,2.840278625,296.0,2.269249201,30.6935215,-6.021289349,0,0
47:36.4,-0.585666667,-0.097333333,-0.228333333,0.160175283,0.640701133,10.75135728,97606.10555,-2454666.667,-45333.33333,-358333.3333,39.98666667,15.22999954,-176.1074066,2.840278625,296.0,2.269249201,30.6935215,-6.021289349,0,0
47:36.5,-0.542333333,-0.085666667,-0.231666667,0.143830867,0.585130117,10.58791312,97604.17277,-2206333.333,-39666.66667,-41666.66667,39.98333333,15.22999954,-176.1074066,2.840278625,296.0,2.269249201,30.6935215,-6.021289349,0,0
47:36.5,-0.499,-0.074,-0.235,0.12748645,0.5295591,10.42446895,97602.23999,-1958000.0,-34000.0,275000.0,39.98,15.13499975,-176.1074066,2.903676867,295.5,2.269249201,30.6935215,-6.021289349,0,0
47:36.6,-0.4115,-0.064,-0.2305,0.122583125,0.505042475,10.58137535,97603.81775,-1368500.0,-35000.0,-502000.0,39.985,15.03999996,-176.1074066,2.967075109,295.0,2.269249201,30.6935215,-6.021289349,0,0
47:36.6,-0.324,-0.054,-0.226,0.1176798,0.48052585,10.73828175,97605.39551,-779000.0,-36000.0,-1279000.0,39.99,14.84999943,-170.0639648,3.068513632,295.0,2.269249201,30.6935215,-6.021289349,0,0
47:36.6,-0.295333333,-0.049666667,-0.217,0.075184317,0.444568133,10.68271073,97603.79842,-893666.6667,-29333.33333,-969000.0,39.98666667,14.84999943,-170.0639648,3.068513632,295.0,2.191103936,25.84113598,-3.42519328,0,0
47:36.7,-0.266666667,-0.045333333,-0.208,0.032688833,0.408610417,10.62713972,97602.20134,-1008333.333,-22666.66667,-659000.0,39.98333333,14.84999943,-170.0639648,3.068513632,295.0,2.11295867,20.98875046,-0.829097211,0,0
47:36.7,-0.238,-0.041,-0.199,-0.00980665,0.3726527,10.5715687,97600.60425,-1123000.0,-16000.0,-349000.0,39.98,14.78666624,-170.0639648,3.093872547,295.0,2.11295867,20.98875046,-0.829097211,0,0
47:36.8,-0.1475,-0.0335,-0.1935,-0.00980665,0.269682875,10.09104285,97601.66016,-1525000.0,-2500.0,-994000.0,39.98,14.72333304,-170.0639648,3.119231463,295.0,2.11295867,20.98875046,-0.829097211,0,0
47:36.8,-0.057,-0.026,-0.188,-0.00980665,0.16671305,9.610517,97602.71606,-1927000.0,11000.0,-1639000.0,39.98,14.65999985,-170.0639648,3.144590378,295.0,2.11295867,20.98875046,-0.829097211,0,0
47:36.8,-0.079333333,-0.032333333,-0.174,-0.035957717,0.1569064,9.773961167,97600.20141,-1806000.0,7666.666667,-1525000.0,39.98,14.55999995,-165.3917236,3.174176574,295.0,2.11295867,20.98875046,-0.829097211,0,0
47:36.9,-0.101666667,-0.038666667,-0.16,-0.062108783,0.14709975,9.937405333,97597.68677,-1685000.0,4333.333333,-1411000.0,39.98,14.46000004,-160.7194824,3.20376277,295.0,2.11295867,20.98875046,-0.829097211,0,0
47:36.9,-0.124,-0.045,-0.146,-0.08825985,0.1372931,10.1008495,97595.17212,-1564000.0,1000.0,-1297000.0,39.98,14.36499977,-160.7194824,3.216441989,295.0,2.11295867,20.98875046,-0.829097211,0,0
47:37.0,-0.1845,-0.0405,-0.123,-0.132389775,0.250069575,10.0223963,97594.84558,-517500.0,-10000.0,-1185500.0,39.98,14.2699995,-160.7194824,3.229121208,295.0,2.11295867,20.98875046,-0.829097211,0,0
47:37.0,-0.245,-0.036,-0.1,-0.1765197,0.36284605,9.9439431,97594.51904,529000.0,-21000.0,-1074000.0,39.98,14.2699995,-160.7194824,3.229121208,295.0,1.709562898,18.43421364,2.592690468,0,0
47:37.0,-0.268,-0.028333333,-0.098,-0.140561983,0.369383817,9.930867567,97593.47127,121666.6667,-13000.0,-1078333.333,39.97666667,14.07999992,-151.8098755,3.237574339,295.0,1.709562898,18.43421364,2.592690468,0,0
47:37.1,-0.291,-0.020666667,-0.096,-0.104604267,0.375921583,9.917792033,97592.4235,-285666.6667,-5000.0,-1082666.667,39.97333333,13.88999939,-151.8098755,3.220668077,295.0,1.709562898,18.43421364,2.592690468,0,0
47:37.1,-0.314,-0.013,-0.094,-0.06864655,0.38245935,9.9047165,97591.37573,-693000.0,3000.0,-1087000.0,39.97,13.88999939,-151.8098755,3.220668077,295.0,1.709562898,18.43421364,2.592690468,0,0
47:37.2,-0.3615,-0.005,-0.0895,-0.063743225,0.406975975,9.85568325,97590.448,-680000.0,9500.0,-1073500.0,39.97,13.88999939,-151.8098755,3.220668077,295.0,1.709562898,18.43421364,2.592690468,0,0
47:37.2,-0.409,0.003,-0.085,-0.0588399,0.4314926,9.80665,97589.52026,-667000.0,16000.0,-1060000.0,39.97,13.71000004,-143.7278748,3.178399801,295.0,1.709562898,18.43421364,2.592690468,0,0
47:37.2,-0.376,0.013666667,-0.087,-0.130755333,0.53936575,9.907985383,97587.97607,-662333.3333,21000.0,-1052000.0,39.97,13.71000004,-143.7278748,3.178399801,295.0,1.709562898,18.43421364,2.592690468,0,0
47:37.3,-0.343,0.024333333,-0.089,-0.202670767,0.6472389,10.00932077,97586.43189,-657666.6667,26000.0,-1044000.0,39.97,13.71000004,-143.7278748,3.178399801,295.0,1.709562898,18.43421364,2.592690468,0,0
47:37.3,-0.31,0.035,-0.091,-0.2745862,0.75511205,10.11065615,97584.8877,-653000.0,31000.0,-1036000.0,39.97,13.53999996,-143.7278748,3.127681017,295.0,1.709562898,18.43421364,2.592690468,0,0
47:37.4,-0.304,0.042,-0.094,-0.240262925,0.6668522,9.9439431,97584.64051,-634000.0,37500.0,-1030000.0,39.97,13.53999996,-143.7278748,3.127681017,295.0,1.709562898,18.43421364,2.592690468,0,0
47:37.4,-0.298,0.049,-0.097,-0.20593965,0.57859235,9.77723005,97584.39331,-615000.0,44000.0,-1024000.0,39.97,13.36999989,-169.7286682,3.068508387,295.0,1.709562898,18.43421364,2.592690468,0,0
47:37.4,-0.271,0.058,-0.102666667,-0.2941995,0.6080123,9.1790244,97583.14005,-601333.3333,48333.33333,-1013000.0,39.97,13.36999989,-169.7286682,3.068508387,295.0,1.709562898,18.43421364,2.592690468,0,0
47:37.5,-0.244,0.067,-0.108333333,-0.38245935,0.63743225,8.58081875,97581.8868,-587666.6667,52666.66667,-1002000.0,39.97,13.18999958,-169.7286682,3.00088191,294.0,0.655178547,9.72942543,5.208721638,0,0
47:37.5,-0.217,0.076,-0.114,-0.4707192,0.6668522,7.9826131,97580.63354,-574000.0,57000.0,-991000.0,39.97,13.18999958,-169.7286682,3.00088191,294.0,0.655178547,9.72942543,5.208721638,0,0
47:37.6,-0.167,0.073,-0.114,-0.446202575,0.55897905,8.183649425,97581.57654,-559000.0,61000.0,-979000.0,39.97,13.18999958,-169.7286682,3.00088191,294.0,0.655178547,9.72942543,5.208721638,0,0
47:37.6,-0.117,0.07,-0.114,-0.42168595,0.4511059,8.38468575,97582.51953,-544000.0,65000.0,-967000.0,39.97,13.03999996,-156.9356995,2.933256388,294.0,0.655178547,9.72942543,5.208721638,0,0
47:37.6,-0.13,0.069,-0.108,-0.448654238,0.433944263,8.330749175,97582.18384,-533500.0,65750.0,-963000.0,39.97,13.03999996,-156.9356995,2.933256388,294.0,0.655178547,9.72942543,5.208721638,0,0
47:37.7,-0.143,0.068,-0.102,-0.475622525,0.416782625,8.2768126,97581.84815,-523000.0,66500.0,-959000.0,39.97,12.96999979,-156.9356995,2.895216108,294.0,0.655178547,9.72942543,5.208721638,0,0
47:37.7,-0.156,0.067,-0.096,-0.502590812,0.399620987,8.222876025,97581.51245,-512500.0,67250.0,-955000.0,39.97,12.89999962,-156.9356995,2.857175827,294.0,0.655178547,9.72942543,5.208721638,0,0
47:37.8,-0.169,0.066,-0.09,-0.5295591,0.38245935,8.16893945,97581.17676,-502000.0,68000.0,-951000.0,39.97,12.89999962,-156.9356995,2.857175827,294.0,-0.578339636,7.363073826,6.713527203,0,0
47:37.8,-0.179,0.066,-0.07,-0.4903325,0.4707192,8.20816605,97577.70996,-473000.0,77000.0,-931000.0,39.96,12.89999962,-156.9356995,2.857175827,294.0,-0.578339636,7.363073826,6.713527203,0,0
47:37.8,-0.18475,0.0625,-0.06475,-0.512397463,0.46091255,8.450880638,97577.38342,-478250.0,78500.0,-930250.0,39.96,12.83999968,-149.8599091,2.819136501,294.0,-0.578339636,7.363073826,6.713527203,0,0
47:37.9,-0.1905,0.059,-0.0595,-0.534462425,0.4511059,8.693595225,97577.05689,-483500.0,80000.0,-929500.0,39.96,12.77999973,-142.7841187,2.781097174,294.0,-0.578339636,7.363073826,6.713527203,0,0
47:37.9,-0.19625,0.0555,-0.05425,-0.556527388,0.44129925,8.936309813,97576.73035,-488750.0,81500.0,-928750.0,39.96,12.72999954,-142.7841187,2.738830686,294.0,-0.578339636,7.363073826,6.713527203,0,0
47:38.0,-0.202,0.052,-0.049,-0.57859235,0.4314926,9.1790244,97576.40381,-494000.0,83000.0,-928000.0,39.96,12.67999935,-142.7841187,2.696564198,294.0,-0.578339636,7.363073826,6.713527203,0,0
47:38.0,-0.192,0.061,-0.036,-0.40207265,0.24516625,8.93385815,97575.10986,-453000.0,93000.0,-912000.0,39.96,12.59000015,-127.3288727,2.612032652,294.0,-0.578339636,7.363073826,6.713527203,0,0
47:38.0,-0.1825,0.063,-0.033,-0.448654238,0.269682875,8.911793188,97574.73602,-454750.0,94500.0,-910000.0,39.96,12.59000015,-127.3288727,2.612032652,294.0,-0.578339636,7.363073826,6.713527203,0,0
47:38.1,-0.173,0.065,-0.03,-0.495235825,0.2941995,8.889728225,97574.36218,-456500.0,96000.0,-908000.0,39.96,12.54999972,-127.3288727,2.56976676,294.0,-0.578339636,7.363073826,6.713527203,0,0
47:38.1,-0.1635,0.067,-0.027,-0.541817412,0.318716125,8.867663263,97573.98834,-458250.0,97500.0,-906000.0,39.96,12.50999928,-127.3288727,2.527500868,294.0,-0.578339636,7.363073826,6.713527203,0,0
47:38.2,-0.154,0.069,-0.024,-0.588399,0.34323275,8.8455983,97573.6145,-460000.0,99000.0,-904000.0,39.96,12.50999928,-127.3288727,2.527500868,294.0,-0.578339636,7.363073826,6.713527203,0,0
47:38.2,-0.147,0.065,-0.016,-0.6472389,0.4903325,8.85540495,97571.05103,-414000.0,106000.0,-891000.0,39.95,12.44999981,-115.3554916,2.442966938,294.0,-2.329184055,2.969176054,7.768144131,0,0
47:38.2,-0.1525,0.06475,-0.01675,-0.63743225,0.458460888,8.808823363,97570.48493,-420250.0,107000.0,-890500.0,39.95,12.44999981,-115.3554916,2.442966938,294.0,-2.329184055,2.969176054,7.768144131,0,0
47:38.3,-0.158,0.0645,-0.0175,-0.6276256,0.426589275,8.762241775,97569.91883,-426500.0,108000.0,-890000.0,39.95,12.42499971,-115.3554916,2.396474481,294.0,-2.329184055,2.969176054,7.768144131,0,0
47:38.3,-0.1635,0.06425,-0.01825,-0.61781895,0.394717662,8.715660188,97569.35272,-432750.0,109000.0,-889500.0,39.95,12.39999962,-115.3554916,2.349982023,294.0,-2.329184055,2.969176054,7.768144131,0,0
47:38.4,-0.169,0.064,-0.019,-0.6080123,0.36284605,8.6690786,97568.78662,-439000.0,110000.0,-889000.0,39.95,12.39999962,-115.3554916,2.349982023,294.0,-2.329184055,2.969176054,7.768144131,0,0
47:38.4,-0.143,0.066,-0.012,-0.63743225,0.40207265,8.67888525,97565.30762,-420000.0,122000.0,-867000.0,39.95,12.39999962,-115.3554916,2.349982023,294.0,-2.329184055,2.969176054,7.768144131,0,0
47:38.4,-0.141333333,0.067333333,-0.000666667,-0.611281183,0.424954833,8.636389767,97566.37573,-410666.6667,122000.0,-865666.6667,39.94666667,12.36499977,-107.2924614,2.269676566,293.5,-2.329184055,2.969176054,7.768144131,0,0
47:38.5,-0.139666667,0.068666667,0.010666667,-0.585130117,0.447837017,8.593894283,97567.44385,-401333.3333,122000.0,-864333.3333,39.94333333,12.32999992,-99.22943115,2.189371109,293.0,-2.329184055,2.969176054,7.768144131,0,0
47:38.5,-0.138,0.07,0.022,-0.55897905,0.4707192,8.5513988,97568.51196,-392000.0,122000.0,-863000.0,39.94,12.32999992,-99.22943115,2.189371109,293.0,-2.974023104,1.500857804,7.799564124,0,0
47:38.6,-0.139,0.076,0.0185,-0.4707192,0.3138128,8.20816605,97568.63709,-393000.0,126000.0,-865000.0,39.945,12.32999992,-99.22943115,2.189371109,293.0,-3.618862152,0.032539554,7.830984116,0,0
47:38.6,-0.14,0.082,0.015,-0.38245935,0.1569064,7.8649333,97568.76221,-394000.0,130000.0,-867000.0,39.95,12.32999992,-99.22943115,2.189371109,293.0,-3.618862152,0.032539554,7.830984116,0,0
47:38.6,-0.100666667,0.085,0.017,-0.392266,0.16671305,7.675338067,97568.66659,-391333.3333,131000.0,-867333.3333,39.94666667,12.32499981,-94.5936203,2.132311821,293.0,-3.618862152,0.032539554,7.830984116,0,0
47:38.7,-0.061333333,0.088,0.019,-0.40207265,0.1765197,7.485742833,97568.57096,-388666.6667,132000.0,-867666.6667,39.94333333,12.31999969,-89.95780945,2.075252533,293.0,-3.618862152,0.032539554,7.830984116,0,0
47:38.7,-0.022,0.091,0.021,-0.4118793,0.18632635,7.2961476,97568.47534,-386000.0,133000.0,-868000.0,39.94,12.31999969,-89.95780945,2.056232572,293.0,-3.618862152,0.032539554,7.830984116,0,0
47:38.8,0.0185,0.0875,0.0135,-0.397169325,0.1765197,7.50208725,97568.14575,-388000.0,133500.0,-865000.0,39.94,12.31999969,-89.95780945,2.03721261,293.0,-3.618862152,0.032539554,7.830984116,0,0
47:38.8,0.059,0.084,0.006,-0.38245935,0.16671305,7.7080269,97567.81616,-390000.0,134000.0,-862000.0,39.94,12.3299996,-88.73494466,2.014670809,293.0,-3.618862152,0.032539554,7.830984116,0,0
47:38.8,0.045666667,0.083666667,0.004,-0.366114933,0.16671305,7.8060934,97568.01758,-389000.0,132666.6667,-861666.6667,39.94,12.33999952,-87.51207988,1.992129008,293.0,-3.618862152,0.032539554,7.830984116,0,0
47:38.9,0.032333333,0.083333333,0.002,-0.349770517,0.16671305,7.9041599,97568.21899,-388000.0,131333.3333,-861333.3333,39.94,12.34999943,-86.28921509,1.969587207,293.0,-3.618862152,0.032539554,7.830984116,0,0
