time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.fluid_pressure,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.temperature,fault_state,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,field.airspeed
35:31.0,-0.235666667,-0.042333333,-0.188333333,0.849909667,0.7060788,9.705314617,97632.85929,50666.66667,-157333.3333,-503333.3333,39.90333333,0,4.380000114,142.7185059,0.769245207,80,3.401186943,24.8855629,-16.12179756,0
35:31.0,-0.221,-0.042,-0.186,0.87279185,0.69627215,9.83606995,97631.9458,50000,-153000,-508000,39.9,0,4.409999847,137.3432159,1.005936027,79,1.893037677,19.77137184,-10.46569633,0
35:31.0,-0.1995,-0.0215,-0.176,0.87279185,0.7453054,9.65955025,97627.17896,49000,-148000,-505000,39.9,0,4.409999847,137.3432159,1.005936027,79,1.893037677,19.77137184,-10.46569633,0
35:31.1,-0.178,-0.001,-0.166,0.87279185,0.79433865,9.48303055,97622.41211,48000,-143000,-502000,39.9,0,4.419999917,137.3432159,1.079197447,79,1.893037677,19.77137184,-10.46569633,0
35:31.1,-0.191,-0.016666667,-0.159,0.869522967,0.7649187,9.476492783,97624.48934,49333.33333,-138333.3333,-506666.6667,39.9,0,4.429999987,137.3432159,1.152458866,79,1.893037677,19.77137184,-10.46569633,0
35:31.2,-0.204,-0.032333333,-0.152,0.866254083,0.73549875,9.469955017,97626.56657,50666.66667,-133666.6667,-511333.3333,39.9,0,4.440000057,137.3432159,1.225720286,79,1.893037677,19.77137184,-10.46569633,0
35:31.2,-0.217,-0.048,-0.145,0.8629852,0.7060788,9.46341725,97628.6438,52000,-129000,-516000,39.9,0,4.460000038,136.2721939,1.327158809,78.5,1.782872796,19.11212206,-9.862467524,0
35:31.2,-0.2315,-0.062,-0.1435,0.9022118,0.7256921,9.6693569,97628.09449,51000,-124500,-515000,39.9,0,4.480000019,135.2011719,1.428597331,78,1.672707916,18.45287228,-9.259238718,0
35:31.3,-0.246,-0.076,-0.142,0.9414384,0.7453054,9.87529655,97627.54517,50000,-120000,-514000,39.9,0,4.5,135.2011719,1.521582961,77.5,1.562543035,17.79362249,-8.656009911,0
35:31.3,-0.2585,-0.085,-0.136,0.9610517,0.77472535,10.20872265,97630.15748,50000,-114000,-518500,39.9,0,4.519999981,135.2011719,1.614568591,77,1.452378154,17.13437271,-8.052781105,0
35:31.4,-0.271,-0.094,-0.13,0.980665,0.8041453,10.54214875,97632.76978,50000,-108000,-523000,39.9,0,4.519999981,135.2011719,1.614568591,77,1.452378154,17.13437271,-8.052781105,0
35:31.4,-0.254,-0.090333333,-0.127,1.016622717,0.8433719,10.60752642,97632.90609,48666.66667,-104666.6667,-522666.6667,39.89666667,0,4.539999962,132.3302308,1.694874406,76.5,1.452378154,17.13437271,-8.052781105,0
35:31.4,-0.237,-0.086666667,-0.124,1.052580433,0.8825985,10.67290408,97633.0424,47333.33333,-101333.3333,-522333.3333,39.89333333,0,4.559999943,129.4592896,1.775180221,76,1.452378154,17.13437271,-8.052781105,0
35:31.5,-0.22,-0.083,-0.121,1.08853815,0.9218251,10.73828175,97633.17871,46000,-98000,-522000,39.89,0,4.559999943,129.4592896,1.775180221,76,1.452378154,17.13437271,-8.052781105,0
35:31.5,-0.205666667,-0.081666667,-0.122333333,1.095075917,0.944707283,10.77750835,97632.31811,45333.33333,-93000,-523000,39.89,0,4.589999676,129.4592896,1.918884397,75,1.452378154,17.13437271,-8.052781105,0
35:31.6,-0.191333333,-0.080333333,-0.123666667,1.101613683,0.967589467,10.81673495,97631.45752,44666.66667,-88000,-524000,39.89,0,4.589999676,129.4592896,1.918884397,75,1.452378154,17.13437271,-8.052781105,0
35:31.6,-0.177,-0.079,-0.125,1.10815145,0.99047165,10.85596155,97630.59692,44000,-83000,-525000,39.89,0,4.610000134,131.2913818,2.054136038,74,2.388321638,12.99044991,-5.203915119,0
35:31.6,-0.1625,-0.0755,-0.129,1.113054775,0.975761675,10.87557485,97630.41077,39500,-79500,-526000,39.89,0,4.610000134,131.2913818,2.054136038,74,2.388321638,12.99044991,-5.203915119,0
35:31.7,-0.148,-0.072,-0.133,1.1179581,0.9610517,10.89518815,97630.22461,35000,-76000,-527000,39.89,0,4.610000134,131.2913818,2.054136038,74,2.388321638,12.99044991,-5.203915119,0
35:31.7,-0.1415,-0.0755,-0.1285,1.12776475,0.89240515,10.91970478,97630.53284,35500,-71500,-530000,39.89,0,4.620000124,131.2913818,2.113308192,73.5,2.388321638,12.99044991,-5.203915119,0
35:31.8,-0.135,-0.079,-0.124,1.1375714,0.8237586,10.9442214,97630.84106,36000,-67000,-533000,39.89,0,4.630000114,131.2913818,2.172480345,73,2.388321638,12.99044991,-5.203915119,0
35:31.8,-0.134,-0.059,-0.118,1.124495867,0.81395195,10.78404612,97631.58162,33333.33333,-64666.66667,-532000,39.89,0,4.630000114,132.7569885,2.282372236,72,2.388321638,12.99044991,-5.203915119,0
35:31.8,-0.133,-0.039,-0.112,1.111420333,0.8041453,10.62387083,97632.32218,30666.66667,-62333.33333,-531000,39.89,0,4.630000114,132.7569885,2.282372236,72,2.388321638,12.99044991,-5.203915119,0
35:31.9,-0.132,-0.019,-0.106,1.0983448,0.79433865,10.46369555,97633.06274,28000,-60000,-530000,39.89,0,4.626666705,132.0119832,2.316185156,72,2.592410405,12.34007105,-4.449919303,0
35:31.9,-0.125,-0.008666667,-0.102333333,1.06892485,0.797607533,10.4538889,97633.6792,28000,-57000,-533333.3333,39.89,0,4.623333295,131.266978,2.349998077,72,2.796499173,11.68969218,-3.695923487,0
35:32.0,-0.118,0.001666667,-0.098666667,1.0395049,0.800876417,10.44408225,97634.29565,28000,-54000,-536666.6667,39.89,0,4.619999886,130.5219727,2.383810997,72,3.00058794,11.03931332,-2.941927671,0
35:32.0,-0.111,0.012,-0.095,1.01008495,0.8041453,10.4342756,97634.91211,28000,-51000,-540000,39.89,0,4.61500001,130.5219727,2.42607677,71.5,3.00058794,11.03931332,-2.941927671,0
35:32.0,-0.1265,0.0405,-0.087,0.99047165,0.8237586,10.03220295,97632.41272,26000,-49000,-537000,39.885,0,4.610000134,130.5219727,2.468342543,71,3.00058794,11.03931332,-2.941927671,0
35:32.1,-0.142,0.069,-0.079,0.97085835,0.8433719,9.6301303,97629.91333,24000,-47000,-534000,39.88,0,4.60500002,130.5219727,2.506382108,70.5,3.00058794,11.03931332,-2.941927671,0
35:32.1,-0.169,0.058333333,-0.074,0.967589467,0.8237586,9.505912733,97629.58374,25666.66667,-44333.33333,-536000,39.88,0,4.599999905,130.5219727,2.544421673,70,3.00058794,11.03931332,-2.941927671,0
35:32.2,-0.196,0.047666667,-0.069,0.964320583,0.8041453,9.381695167,97629.25415,27333.33333,-41666.66667,-538000,39.88,0,4.599999905,130.5219727,2.544421673,70,3.00058794,11.03931332,-2.941927671,0
35:32.2,-0.223,0.037,-0.064,0.9610517,0.784532,9.2574776,97628.92456,29000,-39000,-540000,39.88,0,4.589999676,145.2993469,2.61204648,69,3.00058794,11.03931332,-2.941927671,0
35:32.2,-0.23,0.025,-0.0585,0.995374975,0.784532,9.5712904,97629.21448,30000,-35000,-538500,39.88,0,4.589999676,145.2993469,2.61204648,69,3.00058794,11.03931332,-2.941927671,0
35:32.3,-0.237,0.013,-0.053,1.02969825,0.784532,9.8851032,97629.50439,31000,-31000,-537000,39.88,0,4.589999676,145.2993469,2.645859361,68.5,2.494929612,9.507360699,-2.137240827,0
35:32.3,-0.208,0.0265,-0.054,1.024794925,0.720788775,9.880199875,97632.04651,33500,-26500,-537500,39.88,0,4.589999676,145.2993469,2.679672241,68,1.989271283,7.975408077,-1.332553983,0
35:32.4,-0.179,0.04,-0.055,1.0198916,0.65704555,9.87529655,97634.58862,36000,-22000,-538000,39.88,0,4.589999676,145.2993469,2.679672241,68,1.989271283,7.975408077,-1.332553983,0
35:32.4,-0.162,0.021333333,-0.052666667,1.013353833,0.6864655,9.9831697,97634.2102,35333.33333,-19000,-539000,39.88,0,4.5849998,141.9536133,2.709258557,67.5,1.989271283,7.975408077,-1.332553983,0
35:32.4,-0.145,0.002666667,-0.050333333,1.006816067,0.71588545,10.09104285,97633.83179,34666.66667,-16000,-540000,39.88,0,4.579999924,138.6078796,2.738844872,67,1.989271283,7.975408077,-1.332553983,0
35:32.5,-0.128,-0.016,-0.048,1.0002783,0.7453054,10.198916,97633.45337,34000,-13000,-541000,39.88,0,4.579999924,138.6078796,2.768430472,66.5,1.989271283,7.975408077,-1.332553983,0
35:32.5,-0.096,0.0095,-0.0495,1.0002783,0.681562175,10.22833595,97631.21033,33500,-9500,-539500,39.88,0,4.579999924,138.6078796,2.783223271,66.25,1.989271283,7.975408077,-1.332553983,0
35:32.6,-0.064,0.035,-0.051,1.0002783,0.61781895,10.2577559,97628.96729,33000,-6000,-538000,39.88,0,4.579999924,138.6078796,2.798016071,66,1.989271283,7.975408077,-1.332553983,0
35:32.6,-0.050333333,0.010666667,-0.043333333,1.02969825,0.614550067,10.32640245,97629.63664,33333.33333,-4000,-539666.6667,39.88,0,4.579999924,138.6250915,2.823375702,66,1.989271283,7.975408077,-1.332553983,0
35:32.6,-0.036666667,-0.013666667,-0.035666667,1.0591182,0.611281183,10.395049,97630.30599,33666.66667,-2000,-541333.3333,39.88,0,4.579999924,138.6423035,2.848735332,66,1.989271283,7.975408077,-1.332553983,0
35:32.7,-0.023,-0.038,-0.028,1.08853815,0.6080123,10.46369555,97630.97534,34000,-6.65E-11,-543000,39.88,0,4.579999924,138.6423035,2.848735332,66,1.989271283,7.975408077,-1.332553983,0
35:32.7,-0.029,-0.039333333,-0.022,1.06892485,0.663583317,10.43100672,97632.07194,34333.33333,333.3333333,-541333.3333,39.87666667,0,4.569999695,138.6423035,2.89945364,65,1.644177556,5.783891678,-0.41939795,0
35:32.8,-0.035,-0.040666667,-0.016,1.04931155,0.719154333,10.39831788,97633.16854,34666.66667,666.6666667,-539666.6667,39.87333333,0,4.569999695,138.6423035,2.89945364,65,1.644177556,5.783891678,-0.41939795,0
35:32.8,-0.041,-0.042,-0.01,1.02969825,0.77472535,10.36562905,97634.26514,35000,1000,-538000,39.87,0,4.559999705,135.4521256,2.924813271,64.5,1.644177556,5.783891678,-0.41939795,0
35:32.8,-0.092,-0.0415,-0.0015,1.0787315,0.740402075,10.395049,97630.65796,33500,2000,-536500,39.87,0,4.549999714,132.2619476,2.950172901,64,1.644177556,5.783891678,-0.41939795,0
35:32.9,-0.143,-0.041,0.007,1.12776475,0.7060788,10.42446895,97627.05078,32000,3000,-535000,39.87,0,4.549999714,132.2619476,2.950172901,64,1.644177556,5.783891678,-0.41939795,0
35:32.9,-0.1405,-0.047,0.008,1.122861425,0.69627215,10.48821218,97627.59094,31500,2500,-537500,39.87,0,4.539999962,132.2619476,3.000892162,63,1.644177556,5.783891678,-0.41939795,0
35:33.0,-0.138,-0.053,0.009,1.1179581,0.6864655,10.5519554,97628.1311,31000,2000,-540000,39.87,0,4.539999962,132.2619476,3.000892162,63,1.644177556,5.783891678,-0.41939795,0
35:33.0,-0.142666667,-0.043,0.003,1.121226983,0.693003267,10.53561098,97628.93066,30000,3333.333333,-538000,39.86666667,0,4.524999857,134.1873703,3.022024155,63,1.881169885,5.432035685,-0.433976039,0
35:33.0,-0.147333333,-0.033,-0.003,1.124495867,0.699541033,10.51926657,97629.73023,29000,4666.666667,-536000,39.86333333,0,4.509999752,136.112793,3.043156147,63,2.118162215,5.080179692,-0.448554129,0
35:33.1,-0.152,-0.023,-0.009,1.12776475,0.7060788,10.50292215,97630.52979,28000,6000,-534000,39.86,0,4.509999752,136.112793,3.043156147,63,2.592146873,4.376467705,-0.477710307,0
35:33.1,-0.143333333,-0.025,-0.007,1.10815145,0.673389967,10.46369555,97629.75871,26666.66667,7333.333333,-535666.6667,39.86333333,0,4.480000019,136.112793,3.085422516,62,2.592146873,4.376467705,-0.477710307,0
35:33.2,-0.134666667,-0.027,-0.005,1.08853815,0.640701133,10.42446895,97628.98763,25333.33333,8666.666667,-537333.3333,39.86666667,0,4.464999914,132.9387207,3.110781789,61.5,2.592146873,4.376467705,-0.477710307,0
35:33.2,-0.126,-0.029,-0.003,1.06892485,0.6080123,10.38524235,97628.21655,24000,10000,-539000,39.87,0,4.449999809,129.7646484,3.136141062,61,2.592146873,4.376467705,-0.477710307,0
35:33.2,-0.106,-0.041,-0.002,1.0395049,0.603108975,10.34601575,97628.21655,24000,16000,-541500,39.87,0,4.449999809,129.7646484,3.136141062,61,2.592146873,4.376467705,-0.477710307,0
35:33.3,-0.086,-0.053,-0.001,1.01008495,0.59820565,10.30678915,97628.21655,24000,22000,-544000,39.87,0,4.449999809,129.7646484,3.136141062,61,2.592146873,4.376467705,-0.477710307,0
35:33.3,-0.052,-0.0515,-0.005,1.005181625,0.6472389,10.20381933,97631.20728,24000,25000,-543000,39.865,0,4.409999847,129.7646484,3.178407192,61,2.592146873,4.376467705,-0.477710307,0
35:33.4,-0.018,-0.05,-0.009,1.0002783,0.69627215,10.1008495,97634.198,24000,28000,-542000,39.86,0,4.409999847,129.7646484,3.178407192,61,2.592146873,4.376467705,-0.477710307,0
35:33.4,-0.011666667,-0.054666667,-0.005666667,1.0198916,0.693003267,10.2185293,97630.93872,22333.33333,27666.66667,-541333.3333,39.86,0,4.360000134,130.2278442,3.237579584,60,3.338479519,2.762437582,-0.480244488,0
35:33.4,-0.005333333,-0.059333333,-0.002333333,1.0395049,0.689734383,10.3362091,97627.67945,20666.66667,27333.33333,-540666.6667,39.86,0,4.360000134,130.2278442,3.237579584,60,3.338479519,2.762437582,-0.480244488,0
35:33.5,0.001,-0.064,0.001,1.0591182,0.6864655,10.4538889,97624.42017,19000,27000,-540000,39.86,0,4.360000134,130.2278442,3.237579584,60,3.338479519,2.762437582,-0.480244488,0
35:33.5,-0.0335,-0.065,0.0065,1.064021525,0.71588545,10.52253545,97628.40577,17000,28500,-543500,39.86,0,4.319999695,130.2278442,3.288297653,59,3.338479519,2.762437582,-0.480244488,0
35:33.6,-0.068,-0.066,0.012,1.06892485,0.7453054,10.591182,97632.39136,15000,30000,-547000,39.86,0,4.319999695,130.2278442,3.288297653,59,3.338479519,2.762437582,-0.480244488,0
35:33.6,-0.056666667,-0.056333333,0.01,1.062387083,0.771456467,10.6696352,97632.49715,14666.66667,30333.33333,-546333.3333,39.86,0,4.259999752,178.8690491,3.347470045,59,3.338479519,2.762437582,-0.480244488,0
35:33.6,-0.045333333,-0.046666667,0.008,1.055849317,0.797607533,10.7480884,97632.60295,14333.33333,30666.66667,-545666.6667,39.86,0,4.259999752,178.8690491,3.347470045,59,3.338479519,2.762437582,-0.480244488,0
35:33.7,-0.034,-0.037,0.006,1.04931155,0.8237586,10.8265416,97632.70874,14000,31000,-545000,39.86,0,4.234999895,178.8690491,3.377055526,58.5,3.338479519,2.762437582,-0.480244488,0
35:33.7,-0.003625,-0.033625,0.004125,1.028472419,0.767370363,10.81796078,97631.41022,12750,30750,-545000,39.8575,0,4.210000038,178.8690491,3.406641006,58,3.338479519,2.762437582,-0.480244488,0
35:33.8,0.02675,-0.03025,0.00225,1.007633288,0.710982125,10.80937996,97630.1117,11500,30500,-545000,39.855,0,4.174999952,180.2514954,3.440453768,58,3.874480486,2.70666945,-0.627313063,0
35:33.8,0.057125,-0.026875,0.000375,0.986794156,0.654593887,10.80079914,97628.81317,10250,30250,-545000,39.8525,0,4.139999866,181.6339417,3.474266529,58,4.410481453,2.650901318,-0.774381638,0
35:33.8,0.0875,-0.0235,-0.0015,0.965955025,0.59820565,10.79221833,97627.51465,9000,30000,-545000,39.85,0,4.139999866,181.6339417,3.474266529,58,4.410481453,2.650901318,-0.774381638,0
35:33.9,0.110666667,-0.015666667,0.006,0.934900633,0.575323467,10.54214875,97626.68254,9666.666667,29000,-546000,39.85,0,4.104999781,181.6339417,3.508079291,57.5,4.410481453,2.650901318,-0.774381638,0
35:33.9,0.133833333,-0.007833333,0.0135,0.903846242,0.552441283,10.29207918,97625.85042,10333.33333,28000,-547000,39.85,0,4.069999695,181.6339417,3.541892052,57,4.410481453,2.650901318,-0.774381638,0
35:34.0,0.157,2.57E-18,0.021,0.87279185,0.5295591,10.0420096,97625.01831,11000,27000,-548000,39.85,0,4.069999695,181.6339417,3.541892052,57,4.410481453,2.650901318,-0.774381638,0
35:34.0,0.134666667,-0.015,0.029,0.8825985,0.6080123,10.08777397,97626.2085,11666.66667,24666.66667,-547000,39.85,0,4.034999848,184.5451355,3.575704098,56.5,4.410481453,2.650901318,-0.774381638,0
35:34.0,0.112333333,-0.03,0.037,0.89240515,0.6864655,10.13353833,97627.39868,12333.33333,22333.33333,-546000,39.85,0,4,187.4563293,3.609516144,56,4.410481453,2.650901318,-0.774381638,0
35:34.1,0.09,-0.045,0.045,0.9022118,0.7649187,10.1793027,97628.58887,13000,20000,-545000,39.85,0,4,187.4563293,3.609516144,56,4.410481453,2.650901318,-0.774381638,0
35:34.1,0.083,-0.0395,0.034,0.9218251,0.720788775,10.198916,97629.15345,12500,15500,-545500,39.85,0,3.919999838,187.4563293,3.677141666,56,4.410481453,2.650901318,-0.774381638,0
35:34.2,0.076,-0.034,0.023,0.9414384,0.67665885,10.2185293,97629.71802,12000,11000,-546000,39.85,0,3.919999838,187.4563293,3.677141666,56,4.410481453,2.650901318,-0.774381638,0
35:34.2,0.016,-0.017,0.029666667,0.983933883,0.67665885,10.38197347,97627.45158,12333.33333,9333.333333,-546333.3333,39.85,0,3.879999876,192.6083145,3.710953116,56,4.703913451,4.188023091,-1.140277088,0
35:34.2,-0.044,0,0.036333333,1.026429367,0.67665885,10.54541763,97625.18514,12666.66667,7666.666667,-546666.6667,39.85,0,3.839999914,197.7602997,3.744764566,56,4.997345448,5.725144863,-1.506172538,0
35:34.3,-0.104,0.017,0.043,1.06892485,0.67665885,10.7088618,97622.9187,13000,6000,-547000,39.85,0,3.813333273,197.7602997,3.764488697,55.66666667,4.997345448,5.725144863,-1.506172538,0
35:34.3,-0.082,0.035,0.044,1.0198916,0.691368825,10.48330885,97623.60535,12500,5500,-548000,39.85,0,3.786666631,197.7602997,3.784212827,55.33333333,4.997345448,5.725144863,-1.506172538,0
35:34.4,-0.06,0.053,0.045,0.97085835,0.7060788,10.2577559,97624.29199,12000,5000,-549000,39.85,0,3.75999999,197.7602997,3.803936958,55,4.997345448,5.725144863,-1.506172538,0
35:34.4,-0.0025,0.076,0.029,0.87279185,0.710982125,9.654646925,97624.04785,12500,6500,-546500,39.85,0,3.669999838,215.0091248,3.871561766,55,4.997345448,5.725144863,-1.506172538,0
35:34.4,0.055,0.099,0.013,0.77472535,0.71588545,9.05153795,97623.80371,13000,8000,-544000,39.85,0,3.669999838,215.0091248,3.871561766,55,4.997345448,5.725144863,-1.506172538,0
35:34.5,0.025333333,0.078,0.007,0.787800883,0.643970017,8.87501825,97622.53825,15000,7666.666667,-543666.6667,39.84666667,0,3.624999881,215.7464066,3.901147962,54.5,4.997345448,5.725144863,-1.506172538,0
35:34.5,-0.004333333,0.057,0.001,0.800876417,0.572054583,8.69849855,97621.27278,17000,7333.333333,-543333.3333,39.84333333,0,3.579999924,216.4836884,3.930734158,54,4.997345448,5.725144863,-1.506172538,0
35:34.6,-0.034,0.036,-0.005,0.81395195,0.50013915,8.52197885,97620.00732,19000,7000,-543000,39.84,0,3.579999924,216.4836884,3.930734158,54,4.997345448,5.725144863,-1.506172538,0
35:34.6,-0.031666667,0.032333333,-0.001666667,0.827027483,0.532827983,8.469676717,97620.9025,20333.33333,7000,-543666.6667,39.84333333,0,3.50999999,216.4836884,3.99835968,54,4.997345448,5.725144863,-1.506172538,0
35:34.6,-0.029333333,0.028666667,0.001666667,0.840103017,0.565516817,8.417374583,97621.79769,21666.66667,7000,-544333.3333,39.84666667,0,3.50999999,216.4836884,3.99835968,54,3.780166388,5.281439304,-2.452735901,0
35:34.7,-0.027,0.025,0.005,0.85317855,0.59820565,8.36507245,97622.69287,23000,7000,-545000,39.85,0,3.50999999,216.4836884,3.99835968,54,3.780166388,5.281439304,-2.452735901,0
35:34.7,0.024666667,0.021333333,0.007333333,0.866254083,0.634163367,8.783489517,97621.993,24666.66667,6666.666667,-544666.6667,39.84666667,0,3.449999809,230.116745,4.057530403,54,3.780166388,5.281439304,-2.452735901,0
35:34.8,0.076333333,0.017666667,0.009666667,0.879329617,0.670121083,9.201906583,97621.29313,26333.33333,6333.333333,-544333.3333,39.84333333,0,3.449999809,230.116745,4.057530403,54,3.780166388,5.281439304,-2.452735901,0
35:34.8,0.128,0.014,0.012,0.89240515,0.7060788,9.62032365,97620.59326,28000,6000,-544000,39.84,0,3.399999857,230.116745,4.125155926,54,3.780166388,5.281439304,-2.452735901,0
35:34.8,0.278,0.011,0.016,0.89240515,0.61781895,9.5909037,97618.18237,28000,6000,-546000,39.84,0,3.399999857,230.116745,4.125155926,54,3.780166388,5.281439304,-2.452735901,0
35:34.9,0.240666667,0.004,0.012333333,0.876060733,0.673389967,9.803381117,97618.53841,29000,2666.666667,-544333.3333,39.84,0,3.379999876,231.5989914,4.154741288,53.5,3.780166388,5.281439304,-2.452735901,0
35:34.9,0.203333333,-0.003,0.008666667,0.859716317,0.728960983,10.01585853,97618.89445,30000,-666.6666667,-542666.6667,39.84,0,3.359999895,233.0812378,4.184326649,53,3.780166388,5.281439304,-2.452735901,0
35:35.0,0.166,-0.01,0.005,0.8433719,0.784532,10.22833595,97619.25049,31000,-4000,-541000,39.84,0,3.359999895,233.0812378,4.184326649,53,3.538737297,8.208681107,-2.850486517,0
35:35.0,0.142666667,-0.004666667,-0.002,0.836834133,0.895674033,10.09104285,97618.85986,31333.33333,-8666.666667,-542000,39.84,0,3.34499991,233.0812378,4.213912726,53,3.538737297,8.208681107,-2.850486517,0
35:35.0,0.119333333,0.000666667,-0.009,0.830296367,1.006816067,9.95374975,97618.46924,31666.66667,-13333.33333,-543000,39.84,0,3.329999924,233.0812378,4.243498802,53,3.538737297,8.208681107,-2.850486517,0
35:35.1,0.096,0.006,-0.016,0.8237586,1.1179581,9.81645665,97618.07861,32000,-18000,-544000,39.84,0,3.309999943,234.0946656,4.268857956,53,3.538737297,8.208681107,-2.850486517,0
35:35.1,0.07,0.058,-0.043,0.858081875,1.10815145,9.5909037,97617.13867,33000,-21000,-543500,39.84,0,3.289999962,235.1080933,4.29421711,53,3.538737297,8.208681107,-2.850486517,0
35:35.2,0.044,0.11,-0.07,0.89240515,1.0983448,9.36535075,97616.19873,34000,-24000,-543000,39.84,0,3.289999962,235.1080933,4.29421711,53,3.538737297,8.208681107,-2.850486517,0
35:35.2,-0.012333333,0.111666667,-0.083666667,0.915287333,1.01008495,9.617054767,97617.34009,35000,-25333.33333,-541666.6667,39.83666667,0,3.25,235.1080933,4.344936371,53,3.538737297,8.208681107,-2.850486517,0
35:35.2,-0.068666667,0.113333333,-0.097333333,0.938169517,0.9218251,9.868758783,97618.48144,36000,-26666.66667,-540333.3333,39.83333333,0,3.25,235.1080933,4.344936371,53,3.538737297,8.208681107,-2.850486517,0
